ID,Country,Organization,Certificate/Badge,Record Type,Category,Subcategory,Level,Price Status,Conditions,Exam/Assessment,Duration,Language,Available from Russia,Validity,Credly/Verification,LinkedIn,Official URL,Priority,Completion Status,Evidence Status,Last Reviewed,Source Page,Extraction Method,Confidence
SRCX-0f172ee4d975,United States,Anthropic,Anthropic — EDA source & credential directory,source-watch,EDA,EDA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.anthropic.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-15e67063f860,Global,Apache Kafka,Apache Kafka — EDA source & credential directory,source-watch,EDA,EDA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://kafka.apache.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0682bd2a05f7,Italy,Arduino,Arduino — EDA source & credential directory,source-watch,EDA,EDA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://docs.arduino.cc/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-15b2c28f033e,United Kingdom,Arm,Arm — EDA source & credential directory,source-watch,EDA,EDA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://learn.arm.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0559c790a9ce,Sweden,COMSOL,COMSOL — EDA source & credential directory,source-watch,EDA,EDA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.comsol.com/learning-center,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0660d82903b8,United States,EC-Council,EC-Council — EDA source & credential directory,source-watch,EDA,EDA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.eccouncil.org/train-certify/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-08c4044ee8f7,United States,Google Cloud,Google Cloud — EDA source & credential directory,source-watch,EDA,EDA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.cloudskillsboost.google/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0019abe9a650,Switzerland,IEC,IEC — EDA source & credential directory,source-watch,EDA,EDA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.iec.ch/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0b1cc8c5c1f8,Russia,Kaspersky,Kaspersky — EDA source & credential directory,source-watch,EDA,EDA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://certification.kaspersky.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-019690cf3350,Canada,Linux Professional Institute,Linux Professional Institute — EDA source & credential directory,source-watch,EDA,EDA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.lpi.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0118ca629f5a,United Kingdom,OpenLearn,OpenLearn — EDA source & credential directory,source-watch,EDA,EDA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.open.edu/openlearn/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0da335900ae1,Global,OpenSSF,OpenSSF — EDA source & credential directory,source-watch,EDA,EDA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://openssf.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0a38401753b5,Global,OpenTelemetry,OpenTelemetry — EDA source & credential directory,source-watch,EDA,EDA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://opentelemetry.io/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-159e66763c92,United States,PagerDuty,PagerDuty — EDA source & credential directory,source-watch,EDA,EDA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.pagerduty.com/resources/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0435e40497ee,Germany,Phoenix Contact,Phoenix Contact — EDA source & credential directory,source-watch,EDA,EDA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.phoenixcontact.com/en-pc/training,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0c07f325458e,United States,Postman,Postman — EDA source & credential directory,source-watch,EDA,EDA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://academy.postman.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0a6770f12018,United States,Redis,Redis — EDA source & credential directory,source-watch,EDA,EDA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://university.redis.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-02bb632d2ada,United States,SANS Institute,SANS Institute — EDA source & credential directory,source-watch,EDA,EDA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.sans.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-04c41b26258b,Russia,Stepik,Stepik — EDA source & credential directory,source-watch,EDA,EDA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://stepik.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-126f4c47e9be,United States,Texas Instruments,Texas Instruments — EDA source & credential directory,source-watch,EDA,EDA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://training.ti.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0efbe7bf1735,Global,UNEP InforMEA,UNEP InforMEA — EDA source & credential directory,source-watch,EDA,EDA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.informea.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-03e9b496ed1a,United States,Alteryx,Alteryx — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://community.alteryx.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-056cdb984179,United States,Analog Devices,Analog Devices — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.analog.com/en/education.html,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0a2d0a6105f6,Global,Apache Airflow,Apache Airflow — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://airflow.apache.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-007547b931db,Global,Apache Spark,Apache Spark — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://spark.apache.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0165fecbbc0e,Global,Chainlink,Chainlink — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://docs.chain.link/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-07ccd4f0655f,United States,Cisco,Cisco — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.netacad.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0f5ef87c3453,Global,Cloud Security Alliance,Cloud Security Alliance — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://cloudsecurityalliance.org/education,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-13f9624743bd,Global,Eclipse Foundation,Eclipse Foundation — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.eclipse.org/org/workinggroups/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-115b2151f6d4,United States,Elastic,Elastic — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.elastic.co/training/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-089209c72a30,Global,FAO eLearning Academy,FAO eLearning Academy — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://elearning.fao.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-13c0dd7b2c6e,United States,fast.ai,fast.ai — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://course.fast.ai/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0344ffab474b,United States/Global,FIRST Robotics,FIRST Robotics — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.firstinspires.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-11d850f99bf0,United States,HubSpot Academy,HubSpot Academy — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://academy.hubspot.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-077681f431aa,Switzerland,IEC,IEC — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.iec.ch/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0f9865add83d,Germany,Infineon,Infineon — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.infineon.com/cms/en/training/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-04a40948c544,Global,ISC2 Learning,ISC2 Learning — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.isc2.org/training,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-1501070b17fc,Czech Republic,JetBrains Academy,JetBrains Academy — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.jetbrains.com/academy/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-122e495cf901,Russia,Kaspersky,Kaspersky — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://certification.kaspersky.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-13dc765977f3,Global,Kubernetes,Kubernetes — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://kubernetes.io/training/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-03624a838b9b,United States,MongoDB,MongoDB — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://learn.mongodb.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0c8cc7b7c887,United Kingdom,National Physical Laboratory,National Physical Laboratory — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.npl.co.uk/education-training,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-1582abdbfdf0,United States,New Relic,New Relic — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://learn.newrelic.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-064fcaf939a6,United States,NIST,NIST — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.nist.gov/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0621d132bb5e,Global,NumPy,NumPy — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://numpy.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-03866eb2ef46,United States,Oracle,Oracle — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.oracle.com/education/certification/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-15bd94226ecf,United States,Palo Alto Networks,Palo Alto Networks — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.paloaltonetworks.com/services/education,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0f1cd44e692c,Global,pandas,pandas — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://pandas.pydata.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-091066b00852,United States,PMI,PMI — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.pmi.org/learning,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-120cc5f93fd2,Germany,Siemens,Siemens — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.siemens.com/training,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-1325b10a3125,Global,WHO Academy,WHO Academy — EdTech source & credential directory,source-watch,EdTech,EdTech,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.who.int/about/who-academy,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0d2c1945805e,Global,Apache Spark,Apache Spark — Electronics source & credential directory,source-watch,Electronics,Electronics,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://spark.apache.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0a9949d753da,Germany,Bosch Rexroth,Bosch Rexroth — Electronics source & credential directory,source-watch,Electronics,Electronics,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.boschrexroth.com/en/xc/training/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-08f837d6dfa7,Germany,Festo,Festo — Electronics source & credential directory,source-watch,Electronics,Electronics,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.festo.com/us/en/e/academy/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0a180f3cbb2f,United States,GitHub Skills,GitHub Skills — Electronics source & credential directory,source-watch,Electronics,Electronics,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://skills.github.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0c0372a157ba,Malta,Hack The Box,Hack The Box — Electronics source & credential directory,source-watch,Electronics,Electronics,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://academy.hackthebox.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-00046f9e109b,United States,Kaggle,Kaggle — Electronics source & credential directory,source-watch,Electronics,Electronics,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.kaggle.com/learn,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0548442b3d06,Russia,Kaspersky,Kaspersky — Electronics source & credential directory,source-watch,Electronics,Electronics,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://certification.kaspersky.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-010fb4d17c52,Global,OpenSSF Scorecard,OpenSSF Scorecard — Electronics source & credential directory,source-watch,Electronics,Electronics,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://scorecard.dev/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-1379d7590995,Canada,PECB,PECB — Electronics source & credential directory,source-watch,Electronics,Electronics,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://pecb.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0d59bebcc27f,United States,Power BI / Microsoft,Power BI / Microsoft — Electronics source & credential directory,source-watch,Electronics,Electronics,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://learn.microsoft.com/training/powerplatform/power-bi/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-138ab3672c0d,United States,PTC,PTC — Electronics source & credential directory,source-watch,Electronics,Electronics,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.ptc.com/en/academic-program,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0ec5c92ebc77,United States,PyTorch,PyTorch — Electronics source & credential directory,source-watch,Electronics,Electronics,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://pytorch.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-143b97c7c6d0,Global,QGIS,QGIS — Electronics source & credential directory,source-watch,Electronics,Electronics,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.qgis.org/en/site/forusers/trainingmaterial/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0a4d863a0332,Russia,Roscosmos Education,Roscosmos Education — Electronics source & credential directory,source-watch,Electronics,Electronics,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.roscosmos.ru/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-048de4a21d80,France,Schneider Electric,Schneider Electric — Electronics source & credential directory,source-watch,Electronics,Electronics,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.se.com/ww/en/work/solutions/for-business/training/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0b71f9c51d6d,United States,Scrum Alliance,Scrum Alliance — Electronics source & credential directory,source-watch,Electronics,Electronics,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.scrumalliance.org/get-certified,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-027f022f64e4,United States,Snowflake,Snowflake — Electronics source & credential directory,source-watch,Electronics,Electronics,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://learn.snowflake.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0c428e658f7a,United States,Splunk,Splunk — Electronics source & credential directory,source-watch,Electronics,Electronics,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.splunk.com/en_us/training.html,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0b650d45198b,United States,Synopsys,Synopsys — Electronics source & credential directory,source-watch,Electronics,Electronics,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.synopsys.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0cd096c7da5a,United States,Anthropic,Anthropic — Embedded source & credential directory,source-watch,Embedded,Embedded,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.anthropic.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-01742811fe83,United States,Cadence,Cadence — Embedded source & credential directory,source-watch,Embedded,Embedded,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.cadence.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-06e51bc38997,France,Dassault Aviation,Dassault Aviation — Embedded source & credential directory,source-watch,Embedded,Embedded,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.dassault-aviation.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
